Fecha,COD_VIAJE,CLIENTE,UBICACION,Tarifa,CANTIDAD,PILOTO,Q,CREDITO,UNIDAD,C_CLIENTE,MAX,Conos,Custodio,GPS
14-10-17,10002128,HOSPITAL ROOSEVELT,76001,0.4605,228,Juan Francisco Portillo Gomez,105,30,Panel,3,300, , ,x
15-10-17,10000123,HOSPITAL LAS AMERICAS,76002,0.276,1695,Juan Francisco Portillo Gomez,467.75,90,Camion Grande,,1700,x,x,x
15-10-17,10000671,TAQUERIA EL CHINITO,76002,0.3081,413,Ismael Rodero Monteagudo,127.25,60,Panel,0,500, ,x,x
15-10-17,10000752,HOSPITAL ROOSEVELT,76001,0.3333,300,Hector Aragones Frutos,100,30,Panel,2,300,x,x,x
15-10-17,10000978,ABARROTERIA EBENEZER,76001,0.2544,1139,Hector Aragones Frutos,289.75,90,Camion Grande,0,1200,x,x,x
15-10-17,10001901,TIENDA LA BENDICION,76002,0.298,625,Fernando Mariano Berrio,186.25,30,Camion Pequeño,5,700,x,x, 
16-10-17,10000191,TAQUERIA EL CHINITO,76002,0.2714,1447,Hector Giron,392.75,60,Camion Grande,,1500,x, ,x
16-10-17,10000413,HOSPITAL ROOSEVELT,76002,0.2926,680,Fernando Mariano Berrio,199,90,Camion Pequeño,4,700,x, ,x
16-10-17,10000805,UBIQUO LABS,76001,0.2602,1662,Pedro Alvarez Parejo,432.5,30,Camion Grande,0,1700,x, , 
16-10-17,10000826,HOSPITAL LAS AMERICAS,76002,0.2856,899,Angel Valdez Alegria,256.75,30,Camion Pequeño,5,900, ,x,x
16-10-17,10000828,"SPORTA, S.A. / Ajuste",76002,,1262,Luis Jaime Urbano,325.5,60,Camion Grande,5,1300,x, ,x
16-10-17,10001476,TIENDA LA BENDICION,76002,0.2597,1955,Fernando Mariano Berrio,507.75,60,Camion Grande,5,2000,x, ,x
16-10-17,10001767,TIENDA LA BENDICION,76002,0.2796,1383,Hector Aragones Frutos,386.75,60,Camion Grande,1,1400, ,x,x
16-10-17,10001999,POLLO PINULITO,76001,0.3476,205,Pedro Alvarez Parejo,71.25,60,Panel,5,300, ,x,x
16-10-17,10002139,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.313,619,Angel Valdez Alegria,193.75,90,Camion Pequeño,0,700,x,x,x
17-10-17,10000118,UBIQUO LABS / Ajuste,76001,,1456,Hector Giron,395,30,Camion Grande,0,1500,x, ,x
17-10-17,10000483,"SPORTA, S.A.",76001,0.2505,1953,Ismael Rodero Monteagudo,489.25,30,Camion Grande,0,2000,x, ,x
17-10-17,10001418,EL PINCHE OBELISCO,76001,0.2516,1819,Juan Francisco Portillo Gomez,457.75,30,Camion Grande,5,1900,x, ,x
17-10-17,10001598,BAR LA OFICINA,76001,0.2838,1006,Ismael Rodero Monteagudo,285.5,90,Camion Grande,4,1100,x, ,x
17-10-17,10001812,"SPORTA, S.A.",76001,0.2588,1826,Hector Giron,472.5,90,Camion Grande,2,1900,x,x,x
17-10-17,10001920,"SPORTA, S.A.",76002,0.3006,356,Luis Jaime Urbano,107,90,Panel,5,400,x,x,x
18-10-17,10000266,HOSPITAL ROOSEVELT,76002,0.2586,1750,Angel Valdez Alegria,452.5,60,Camion Grande,2,1800,x,x,x
18-10-17,10000289,BAR LA OFICINA,76001,0.2513,1526,Pedro Alvarez Parejo,383.5,60,Camion Grande,0,1600, , ,x
18-10-17,10000389,EL PINCHE OBELISCO,76002,0.2755,1099,Felipe Villatoro,302.75,90,Camion Grande,2,1100,x, , 
18-10-17,10001408,UBIQUO LABS,76001,0.2596,312,Fernando Mariano Berrio,81,30,Panel,1,400, , ,x
18-10-17,10001685,TAQUERIA EL CHINITO,76001,0.2702,1832,Luis Jaime Urbano,495,60,Camion Grande,2,1900,x,x,x
18-10-17,10002021,EL PINCHE OBELISCO,76001,0.2885,1092,Ismael Rodero Monteagudo,315,60,Camion Grande,0,1100,x,x,x
19-10-17,10000171,POLLO PINULITO,76001,0.2898,1232,Luis Jaime Urbano,357,60,Camion Grande,0,1300, , ,x
19-10-17,10000533,"SPORTA, S.A.",76001,0.3294,378,Felipe Villatoro,124.5,30,Panel,3,400,x,x,x
19-10-17,10000873,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2711,1330,Luis Jaime Urbano,360.5,60,Camion Grande,5,1400,x, ,x
19-10-17,10000938,UBIQUO LABS,76001,0.272,1818,Pedro Alvarez Parejo,494.5,90,Camion Grande,0,1900,x, ,x
19-10-17,10001147,UBIQUO LABS / Ajuste,76001,,1270,Angel Valdez Alegria,323.5,60,Camion Grande,4,1300,x,x, 
19-10-17,10001239,HOSPITAL LAS AMERICAS,76002,0.2596,1564,Luis Jaime Urbano,406,30,Camion Grande,0,1600,x,x,x
19-10-17,10001661,UBIQUO LABS,76002,0.3035,636,Luis Jaime Urbano,193,60,Camion Pequeño,2,700, , ,x
19-10-17,10001680,EL PINCHE OBELISCO,76001,0.2855,1211,Luis Jaime Urbano,345.75,60,Camion Grande,5,1300,x, ,x
19-10-17,10001876,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2613,884,Felipe Villatoro,231,60,Camion Pequeño,,900,x, ,x
20-10-17,10000084,HOSPITAL ROOSEVELT,76002,0.2523,1769,Pedro Alvarez Parejo,446.25,30,Camion Grande,2,1800,x,x,x
20-10-17,10001684,TAQUERIA EL CHINITO,76001,0.2895,1240,Fernando Mariano Berrio,359,90,Camion Grande,1,1300,x, ,x
20-10-17,10001886,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2735,1022,Angel Valdez Alegria,279.5,90,Camion Grande,4,1100, ,x,x
20-10-17,10002052,TIENDA LA BENDICION,76001,0.2553,1501,Hector Giron,383.25,90,Camion Grande,3,1600,x,x,x
21-10-17,10000394,"SPORTA, S.A.",76001,0.2912,485,Ismael Rodero Monteagudo,141.25,30,Panel,1,500,x,x,x
21-10-17,10000699,"SPORTA, S.A.",76001,0.3308,359,Hector Giron,118.75,60,Panel,2,400, , ,x
21-10-17,10000749,UBIQUO LABS,76002,0.2745,817,Luis Jaime Urbano,224.25,90,Camion Pequeño,5,900,x, ,x
21-10-17,10001031,EL PINCHE OBELISCO / Ajuste,76001,,1167,Fernando Mariano Berrio,338.75,30,Camion Grande,1,1200,x, ,x
21-10-17,10001096,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2643,1472,Luis Jaime Urbano,389,30,Camion Grande,5,1500,x, ,x
21-10-17,10001128,UBIQUO LABS / Ajuste,76001,,318,Ismael Rodero Monteagudo,102.5,60,Panel,4,400,x, ,x
22-10-17,10000212,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2611,1080,Fernando Mariano Berrio,282,60,Camion Grande,0,1100, , ,x
22-10-17,10000241,TIENDA LA BENDICION,76001,0.2604,1155,Hector Aragones Frutos,300.75,60,Camion Grande,3,1200,x, ,x
22-10-17,10000784,UBIQUO LABS,76002,0.2969,938,Hector Aragones Frutos,278.5,90,Camion Pequeño,3,1000,x, ,x
22-10-17,10001287,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.286,417,Felipe Villatoro,119.25,90,Panel,2,500,x, ,x
22-10-17,10001393,UBIQUO LABS,76001,0.2777,397,Luis Jaime Urbano,110.25,30,Panel,2,400,x, ,x
22-10-17,10001976,"SPORTA, S.A.",76001,0.2681,1874,Hector Giron,502.5,30,Camion Grande,5,1900, ,x,x
23-10-17,10000165,UBIQUO LABS / Ajuste,76001,,349,Hector Aragones Frutos,128.25,60,Panel,,400, ,x,x
23-10-17,10000278,TIENDA LA BENDICION,76001,0.2705,830,Hector Aragones Frutos,224.5,60,Camion Pequeño,2,900,x, ,x
23-10-17,10000362,"SPORTA, S.A.",76002,0.2607,1777,Fernando Mariano Berrio,463.25,60,Camion Grande,,1800,x,x,x
23-10-17,10000490,POLLO PINULITO,76001,0.2861,332,Angel Valdez Alegria,95,30,Panel,5,400,x, ,x
23-10-17,10000751,TIENDA LA BENDICION,76001,0.2693,1293,Hector Aragones Frutos,348.25,30,Camion Grande,4,1300,x,x,x
23-10-17,10001536,ABARROTERIA EBENEZER,76001,0.2629,776,Fernando Mariano Berrio,204,30,Camion Pequeño,2,800,x, ,x
23-10-17,10001570,UBIQUO LABS / Ajuste,76001,,1930,Juan Francisco Portillo Gomez,483.5,60,Camion Grande,3,2000,x, ,x
23-10-17,10002070,TAQUERIA EL CHINITO,76001,0.2661,1673,Pedro Alvarez Parejo,445.25,90,Camion Grande,4,1700, , ,x
23-10-17,10002079,TIENDA LA BENDICION,76002,0.2999,961,Fernando Mariano Berrio,288.25,60,Camion Pequeño,1,1000,x, ,x
24-10-17,10000336,UBIQUO LABS,76001,0.2574,1085,Juan Francisco Portillo Gomez,279.25,90,Camion Grande,1,1100,x, ,x
24-10-17,10000844,ABARROTERIA EBENEZER,76002,0.2841,1116,Luis Jaime Urbano,317,30,Camion Grande,3,1200,x,x,x
24-10-17,10001053,"SPORTA, S.A. / Ajuste",76002,,740,Felipe Villatoro,204,90,Camion Pequeño,,800, , ,x
24-10-17,10001220,TAQUERIA EL CHINITO,76002,0.2688,1864,Felipe Villatoro,501,30,Camion Grande,5,1900,x, ,x
24-10-17,10001722,TAQUERIA EL CHINITO,76002,0.2665,1632,Ismael Rodero Monteagudo,435,30,Camion Grande,0,1700,x,x,x
24-10-17,10001764,TAQUERIA EL CHINITO,76002,0.2846,1186,Juan Francisco Portillo Gomez,337.5,90,Camion Grande,0,1200,x, ,x
24-10-17,10001872,HOSPITAL ROOSEVELT,76001,0.292,476,Pedro Alvarez Parejo,139,30,Panel,0,500,x, ,x
25-10-17,10000935,ABARROTERIA EBENEZER,76001,0.3002,916,Angel Valdez Alegria,275,60,Camion Pequeño,2,1000,x, ,x
25-10-17,10001360,"SPORTA, S.A.",76002,0.3097,703,Hector Aragones Frutos,217.75,30,Camion Pequeño,,800,x, ,x
25-10-17,10001485,CHICHARRONERIA EL RICO COLESTEROL,76001,0.3141,343,Juan Francisco Portillo Gomez,107.75,60,Panel,3,400,x, ,x
25-10-17,10002053,POLLO PINULITO,76001,0.2935,966,Juan Francisco Portillo Gomez,283.5,90,Camion Pequeño,0,1000,x, ,x
25-10-17,10002071,EL PINCHE OBELISCO,76002,0.2524,1640,Angel Valdez Alegria,414,60,Camion Grande,1,1700,x,x,x
26-10-17,10000145,TAQUERIA EL CHINITO,76001,0.2616,1383,Felipe Villatoro,361.75,60,Camion Grande,1,1400,x,x,x
26-10-17,10000313,POLLO PINULITO,76001,0.2564,1561,Ismael Rodero Monteagudo,400.25,30,Camion Grande,0,1600,x, ,x
26-10-17,10000549,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2759,964,Angel Valdez Alegria,266,90,Camion Pequeño,,1000,x, ,x
26-10-17,10001007,HOSPITAL ROOSEVELT,76001,0.3938,313,Angel Valdez Alegria,123.25,90,Panel,2,400,x, ,x
26-10-17,10001062,EL PINCHE OBELISCO,76001,0.2526,1515,Angel Valdez Alegria,382.75,60,Camion Grande,3,1600,x,x,x
26-10-17,10001064,BAR LA OFICINA,76002,0.254,1757,Angel Valdez Alegria,446.25,90,Camion Grande,1,1800,x, ,x
26-10-17,10001116,POLLO PINULITO,76002,0.2648,809,Pedro Alvarez Parejo,214.25,60,Camion Pequeño,,900,x, ,x
26-10-17,10001371,POLLO PINULITO,76002,0.3156,625,Pedro Alvarez Parejo,197.25,90,Camion Pequeño,2,700,x,x,x
26-10-17,10001729,EL PINCHE OBELISCO,76001,0.2829,1247,Pedro Alvarez Parejo,352.75,90,Camion Grande,3,1300, , ,x
26-10-17,10001898,UBIQUO LABS,76001,0.279,1416,Juan Francisco Portillo Gomez,395,30,Camion Grande,4,1500,x,x, 
26-10-17,10001916,"SPORTA, S.A.",76001,0.2824,1110,Fernando Mariano Berrio,313.5,90,Camion Grande,,1200,x, ,x
27-10-17,10000029,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2536,1648,Juan Francisco Portillo Gomez,418,30,Camion Grande,3,1700, , ,x
27-10-17,10000294,TAQUERIA EL CHINITO,76001,0.2653,1568,Ismael Rodero Monteagudo,416,30,Camion Grande,2,1600, ,x,x
27-10-17,10000523,TAQUERIA EL CHINITO,76001,0.2633,1811,Fernando Mariano Berrio,476.75,30,Camion Grande,3,1900,x, ,x
27-10-17,10000675,TIENDA LA BENDICION,76002,0.2554,735,Pedro Alvarez Parejo,187.75,30,Camion Pequeño,2,800,x,x,x
27-10-17,10000830,HOSPITAL ROOSEVELT,76002,0.2858,810,Fernando Mariano Berrio,231.5,30,Camion Pequeño,0,900, , , 
27-10-17,10001377,TAQUERIA EL CHINITO,76001,0.2821,1151,Luis Jaime Urbano,324.75,30,Camion Grande,0,1200,x, ,x
28-10-17,10000770,TAQUERIA EL CHINITO,76002,0.2815,1585,Ismael Rodero Monteagudo,446.25,30,Camion Grande,,1600,x, ,x
28-10-17,10001584,TIENDA LA BENDICION,76002,0.2729,1836,Hector Giron,501,30,Camion Grande,5,1900,x,x,x
28-10-17,10001628,UBIQUO LABS,76002,0.2787,1183,Hector Aragones Frutos,329.75,30,Camion Grande,2,1200,x, ,x
28-10-17,10001731,TIENDA LA BENDICION,76001,0.2543,700,Felipe Villatoro,178,30,Camion Pequeño,3,700,x,x,x
28-10-17,10001804,BAR LA OFICINA,76002,0.285,1230,Fernando Mariano Berrio,350.5,30,Camion Grande,3,1300, ,x,x
29-10-17,10000351,UBIQUO LABS,76001,0.2562,1454,Pedro Alvarez Parejo,372.5,90,Camion Grande,,1500,x, , 
29-10-17,10000454,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2956,636,Hector Giron,188,60,Camion Pequeño,2,700,x, ,x
29-10-17,10000515,HOSPITAL ROOSEVELT,76002,0.2595,1055,Ismael Rodero Monteagudo,273.75,30,Camion Grande,,1100,x, ,x
29-10-17,10000559,BAR LA OFICINA,76002,0.2608,1944,Ismael Rodero Monteagudo,507,60,Camion Grande,0,2000,x,x,x
29-10-17,10000759,HOSPITAL LAS AMERICAS,76002,0.2748,1090,Fernando Mariano Berrio,299.5,60,Camion Grande,4,1100, , ,x
29-10-17,10000878,EL PINCHE OBELISCO / Ajuste,76001,,639,Ismael Rodero Monteagudo,180.75,60,Camion Pequeño,1,700,x, ,x
29-10-17,10001268,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2674,1205,Hector Aragones Frutos,322.25,60,Camion Grande,2,1300,x, ,x
29-10-17,10001437,HOSPITAL LAS AMERICAS,76001,0.3448,211,Pedro Alvarez Parejo,72.75,60,Panel,2,300,x,x,x
29-10-17,10001542,TAQUERIA EL CHINITO,76001,0.285,514,Hector Giron,146.5,30,Camion Pequeño,4,600,x,x,x
29-10-17,10001655,HOSPITAL ROOSEVELT,76001,0.282,531,Hector Giron,149.75,90,Camion Pequeño,5,600,x, ,x
29-10-17,10001786,UBIQUO LABS,76002,0.2633,1278,Felipe Villatoro,336.5,60,Camion Grande,1,1300, , ,x
29-10-17,10001808,"SPORTA, S.A.",76002,0.2591,1533,Ismael Rodero Monteagudo,397.25,30,Camion Grande,4,1600, , ,x
29-10-17,10002129,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.3229,247,Pedro Alvarez Parejo,79.75,90,Panel,5,300,x, ,x
30-10-17,10000503,POLLO PINULITO,76001,0.2559,1020,Ismael Rodero Monteagudo,261,60,Camion Grande,5,1100,x, ,x
30-10-17,10000674,UBIQUO LABS,76002,0.2552,769,Juan Francisco Portillo Gomez,196.25,60,Camion Pequeño,,800,x,x, 
30-10-17,10000861,UBIQUO LABS,76002,0.2797,1583,Ismael Rodero Monteagudo,442.75,30,Camion Grande,3,1600,x,x,x
30-10-17,10001262,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2706,1550,Hector Giron,419.5,90,Camion Grande,2,1600, , ,x
30-10-17,10001414,HOSPITAL ROOSEVELT,76002,0.2548,1874,Ismael Rodero Monteagudo,477.5,30,Camion Grande,0,1900,x, ,x
30-10-17,10001690,UBIQUO LABS / Ajuste,76002,,1694,Pedro Alvarez Parejo,459.5,30,Camion Grande,0,1700, , ,x
30-10-17,10002078,"SPORTA, S.A.",76001,0.2967,643,Hector Aragones Frutos,190.75,30,Camion Pequeño,5,700,x, ,x
31-10-17,10000098,HOSPITAL ROOSEVELT,76002,0.2523,1706,Fernando Mariano Berrio,430.5,90,Camion Grande,1,1800, , ,x
31-10-17,10001387,POLLO PINULITO,76002,0.2673,1730,Fernando Mariano Berrio,462.5,30,Camion Grande,4,1800,x,x,x
31-10-17,10001619,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2954,1036,Angel Valdez Alegria,306,90,Camion Grande,0,1100,x,x,x
31-10-17,10001629,TIENDA LA BENDICION,76002,0.2659,1004,Fernando Mariano Berrio,267,90,Camion Grande,1,1100,x,x,x
31-10-17,10001924,TIENDA LA BENDICION,76002,0.2758,620,Ismael Rodero Monteagudo,171,60,Camion Pequeño,4,700,x, ,x
31-10-17,10002075,TAQUERIA EL CHINITO,76002,0.2992,894,Fernando Mariano Berrio,267.5,30,Camion Pequeño,1,900,x, ,x
01-11-17,10000510,BAR LA OFICINA,76002,0.2651,996,Fernando Mariano Berrio,264,60,Camion Pequeño,0,1000, ,x, 
01-11-17,10001013,BAR LA OFICINA,76001,0.3211,577,Ismael Rodero Monteagudo,185.25,60,Camion Pequeño,5,600, , ,x
01-11-17,10001110,TIENDA LA BENDICION,76002,0.2663,1227,Felipe Villatoro,326.75,30,Camion Grande,2,1300,x, ,x
02-11-17,10000370,EL PINCHE OBELISCO / Ajuste,76001,,1402,Fernando Mariano Berrio,375.5,90,Camion Grande,0,1500, , ,x
02-11-17,10000425,UBIQUO LABS,76002,0.2908,294,Juan Francisco Portillo Gomez,85.5,30,Panel,0,300,x, ,x
02-11-17,10000577,TIENDA LA BENDICION,76002,0.4107,280,Hector Giron,115,90,Panel,4,300,x, ,x
02-11-17,10000595,UBIQUO LABS,76002,0.2534,1457,Pedro Alvarez Parejo,369.25,60,Camion Grande,,1500,x,x,x
02-11-17,10000838,UBIQUO LABS / Ajuste,76001,,591,Felipe Villatoro,158.75,60,Camion Pequeño,4,600, ,x, 
02-11-17,10001266,TAQUERIA EL CHINITO,76002,0.2565,1080,Luis Jaime Urbano,277,60,Camion Grande,0,1100,x,x,x
02-11-17,10001468,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2717,1750,Felipe Villatoro,475.5,30,Camion Grande,3,1800, ,x,x
02-11-17,10001900,UBIQUO LABS / Ajuste,76002,,1771,Angel Valdez Alegria,484.75,60,Camion Grande,2,1800, , ,x
02-11-17,10002054,ABARROTERIA EBENEZER,76001,0.2533,1813,Luis Jaime Urbano,459.25,90,Camion Grande,5,1900,x,x,x
03-11-17,10000071,UBIQUO LABS,76002,0.2952,1107,Ismael Rodero Monteagudo,326.75,30,Camion Grande,4,1200,x, ,x
03-11-17,10000373,TIENDA LA BENDICION,76002,0.2553,945,Angel Valdez Alegria,241.25,90,Camion Pequeño,1,1000,x, ,x
03-11-17,10000405,"SPORTA, S.A.",76001,0.2661,807,Juan Francisco Portillo Gomez,214.75,60,Camion Pequeño,3,900,x, ,x
03-11-17,10000814,POLLO PINULITO,76001,0.2672,524,Hector Giron,140,90,Camion Pequeño,3,600,x, ,x
03-11-17,10001048,TIENDA LA BENDICION,76002,0.3432,322,Juan Francisco Portillo Gomez,110.5,60,Panel,,400,x,x,x
03-11-17,10001576,BAR LA OFICINA,76002,0.2966,686,Pedro Alvarez Parejo,203.5,60,Camion Pequeño,2,700,x, ,x
04-11-17,10000796,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2654,1490,Angel Valdez Alegria,395.5,60,Camion Grande,2,1500, ,x,x
04-11-17,10000932,UBIQUO LABS,76001,0.2742,1980,Fernando Mariano Berrio,543,90,Camion Grande,5,2000, , , 
04-11-17,10001265,UBIQUO LABS / Ajuste,76001,,1452,Hector Aragones Frutos,404,90,Camion Grande,1,1500, , ,x
04-11-17,10001750,ABARROTERIA EBENEZER,76001,0.2575,671,Fernando Mariano Berrio,172.75,30,Camion Pequeño,2,700, ,x, 
04-11-17,10001814,HOSPITAL ROOSEVELT,76002,0.2598,1527,Fernando Mariano Berrio,396.75,30,Camion Grande,2,1600,x, ,x
04-11-17,10002145,EL PINCHE OBELISCO,76001,0.3234,259,Angel Valdez Alegria,83.75,90,Panel,3,300,x, ,x
05-11-17,10000403,HOSPITAL ROOSEVELT,76002,0.2818,724,Juan Francisco Portillo Gomez,204,60,Camion Pequeño,0,800,x, ,x
05-11-17,10000481,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2918,1052,Pedro Alvarez Parejo,307,30,Camion Grande,4,1100,x, ,x
05-11-17,10000601,HOSPITAL ROOSEVELT,76001,0.2964,1078,Hector Aragones Frutos,319.5,90,Camion Grande,3,1100,x,x,x
05-11-17,10000948,HOSPITAL ROOSEVELT,76001,0.2625,1201,Hector Aragones Frutos,315.25,60,Camion Grande,,1300, ,x,x
05-11-17,10001367,ABARROTERIA EBENEZER,76001,0.2545,1980,Angel Valdez Alegria,504,30,Camion Grande,3,2000,x, ,x
05-11-17,10001396,CHICHARRONERIA EL RICO COLESTEROL,76001,0.3568,459,Ismael Rodero Monteagudo,163.75,60,Panel,1,500,x,x,x
05-11-17,10001686,TAQUERIA EL CHINITO,76002,0.2537,545,Angel Valdez Alegria,138.25,60,Camion Pequeño,4,600,x, ,x
05-11-17,10001913,TAQUERIA EL CHINITO,76002,0.2544,1145,Felipe Villatoro,291.25,60,Camion Grande,0,1200, ,x,x
05-11-17,10002004,TIENDA LA BENDICION,76001,0.2717,1986,Hector Aragones Frutos,539.5,60,Camion Grande,4,2000, , ,x
06-11-17,10000531,CHICHARRONERIA EL RICO COLESTEROL,76002,0.3071,403,Hector Giron,123.75,60,Panel,1,500,x,x,x
06-11-17,10000617,UBIQUO LABS,76002,0.268,1945,Fernando Mariano Berrio,521.25,90,Camion Grande,1,2000, , ,x
06-11-17,10000829,BAR LA OFICINA,76002,0.2828,1496,Ismael Rodero Monteagudo,423,90,Camion Grande,5,1500, ,x,x
06-11-17,10000940,CHICHARRONERIA EL RICO COLESTEROL,76002,0.257,575,Angel Valdez Alegria,147.75,60,Camion Pequeño,3,600,x,x, 
07-11-17,10000133,UBIQUO LABS,76002,0.4476,248,Pedro Alvarez Parejo,111,30,Panel,,300, , ,x
07-11-17,10000418,HOSPITAL LAS AMERICAS,76001,0.2774,948,Fernando Mariano Berrio,263,60,Camion Pequeño,1,1000, , ,x
07-11-17,10000692,POLLO PINULITO,76002,0.2891,358,Juan Francisco Portillo Gomez,103.5,60,Panel,5,400, , ,x
07-11-17,10001113,TIENDA LA BENDICION,76002,0.2595,1470,Hector Aragones Frutos,381.5,60,Camion Grande,2,1500,x,x,x
07-11-17,10001152,HOSPITAL LAS AMERICAS,76002,0.2972,1060,Fernando Mariano Berrio,315,60,Camion Grande,4,1100, , ,x
07-11-17,10001192,TAQUERIA EL CHINITO,76002,0.2737,1517,Luis Jaime Urbano,415.25,90,Camion Grande,5,1600,x, ,x
07-11-17,10001840,"SPORTA, S.A.",76002,0.3432,429,Fernando Mariano Berrio,147.25,60,Panel,1,500,x,x,x
07-11-17,10001988,TIENDA LA BENDICION,76001,0.2755,1723,Ismael Rodero Monteagudo,474.75,30,Camion Grande,2,1800,x,x,x
07-11-17,10002130,UBIQUO LABS,76001,0.2882,1152,Hector Giron,332,30,Camion Grande,3,1200, , ,x
08-11-17,10000194,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2879,739,Juan Francisco Portillo Gomez,212.75,90,Camion Pequeño,3,800, , ,x
08-11-17,10000307,POLLO PINULITO,76001,0.2623,1876,Fernando Mariano Berrio,492,60,Camion Grande,,1900,x,x,x
08-11-17,10001063,HOSPITAL ROOSEVELT,76002,0.274,1499,Pedro Alvarez Parejo,410.75,30,Camion Grande,1,1500,x,x,x
08-11-17,10001232,TIENDA LA BENDICION,76002,0.2696,562,Pedro Alvarez Parejo,151.5,30,Camion Pequeño,,600,x, ,x
08-11-17,10001610,ABARROTERIA EBENEZER,76001,0.2515,1364,Angel Valdez Alegria,343,30,Camion Grande,,1400, , ,x
08-11-17,10001673,ABARROTERIA EBENEZER,76001,0.2775,763,Luis Jaime Urbano,211.75,30,Camion Pequeño,4,800, , ,x
08-11-17,10001785,TAQUERIA EL CHINITO,76002,0.2901,349,Luis Jaime Urbano,101.25,60,Panel,2,400, , ,x
08-11-17,10001856,EL PINCHE OBELISCO,76002,0.2777,1479,Ismael Rodero Monteagudo,410.75,30,Camion Grande,3,1500,x,x,x
08-11-17,10001870,UBIQUO LABS,76001,0.2653,981,Felipe Villatoro,260.25,90,Camion Pequeño,1,1000, ,x,x
08-11-17,10001956,TIENDA LA BENDICION,76002,0.2898,980,Pedro Alvarez Parejo,284,60,Camion Pequeño,2,1000,x, ,x
09-11-17,10000415,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2636,1174,Felipe Villatoro,309.5,90,Camion Grande,,1200,x,x,x
09-11-17,10000724,ABARROTERIA EBENEZER,76001,0.2625,1445,Ismael Rodero Monteagudo,379.25,90,Camion Grande,1,1500, ,x,x
09-11-17,10001076,POLLO PINULITO,76002,0.2517,1199,Fernando Mariano Berrio,301.75,60,Camion Grande,0,1200, , ,x
09-11-17,10002077,BAR LA OFICINA,76002,0.2609,1472,Juan Francisco Portillo Gomez,384,30,Camion Grande,3,1500,x, ,x
09-11-17,10002105,TAQUERIA EL CHINITO,76001,0.2604,1919,Hector Aragones Frutos,499.75,90,Camion Grande,1,2000, ,x,x
10-11-17,10000511,ABARROTERIA EBENEZER,76001,0.2652,1580,Ismael Rodero Monteagudo,419,90,Camion Grande,1,1600, , ,x
10-11-17,10000651,UBIQUO LABS / Ajuste,76002,,751,Angel Valdez Alegria,192.75,60,Camion Pequeño,4,800, ,x,x
10-11-17,10000995,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2631,457,Angel Valdez Alegria,120.25,60,Panel,1,500,x, ,x
10-11-17,10001083,TIENDA LA BENDICION,76001,0.2763,1784,Fernando Mariano Berrio,493,90,Camion Grande,5,1800,x, ,x
11-11-17,10001353,HOSPITAL ROOSEVELT,76002,0.3766,316,Hector Giron,119,90,Panel,0,400,x, ,x
11-11-17,10001361,"SPORTA, S.A.",76002,0.2892,1149,Hector Giron,332.25,60,Camion Grande,5,1200,x,x,x
11-11-17,10001713,ABARROTERIA EBENEZER,76002,0.2955,814,Juan Francisco Portillo Gomez,240.5,30,Camion Pequeño,1,900, ,x,x
11-11-17,10001968,UBIQUO LABS,76002,0.2528,1771,Ismael Rodero Monteagudo,447.75,90,Camion Grande,4,1800,x, ,x
11-11-17,10001980,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2697,1931,Fernando Mariano Berrio,520.75,30,Camion Grande,1,2000,x, ,x
11-11-17,10002108,TIENDA LA BENDICION,76001,0.4126,203,Hector Giron,83.75,60,Panel,2,300, ,x,x
12-11-17,10000270,UBIQUO LABS / Ajuste,76002,,1913,Ismael Rodero Monteagudo,510.25,60,Camion Grande,0,2000,x, ,x
12-11-17,10001066,TIENDA LA BENDICION,76001,0.2521,1928,Pedro Alvarez Parejo,486,30,Camion Grande,,2000, ,x,x
12-11-17,10001189,ABARROTERIA EBENEZER,76001,0.2577,1562,Fernando Mariano Berrio,402.5,30,Camion Grande,2,1600, ,x,x
12-11-17,10001384,UBIQUO LABS,76001,0.2519,1079,Pedro Alvarez Parejo,271.75,60,Camion Grande,3,1100,x, ,x
12-11-17,10001688,TAQUERIA EL CHINITO,76002,0.2858,643,Fernando Mariano Berrio,183.75,30,Camion Pequeño,5,700,x, ,x
